10.0,0.0,-5.0,10
9.979866764718844,0.6342391965656451,-5.0,10
9.919548128307953,1.2659245357374926,-5.0,10
9.819286972627067,1.8925124436041019,-5.0,10
9.679487013963563,2.511479871810792,-5.0,10
9.500711177409455,3.120334456984871,-5.0,10
9.283679330160727,3.716624556603275,-5.0,10
9.029265382866212,4.297949120891716,-5.0,10
8.738493770697849,4.861967361004687,-5.0,10
8.412535328311812,5.406408174555976,-5.0,10
8.052702575310587,5.9290792905464045,-5.0,10
7.660444431189781,6.4278760968653925,-5.0,10
7.237340381050702,6.9007901148211195,-5.0,10
6.785094115571322,7.345917086575334,-5.0,10
6.305526670845225,7.761464642917568,-5.0,10
5.800569095711983,8.145759520503356,-5.0,10
5.272254676105024,8.497254299495143,-5.0,10
4.722710747726827,8.81453363447582,-5.0,10
4.154150130018865,9.096319953545184,-5.0,10
3.5688622159187187,9.341478602651067,-5.0,10
2.9692037532827493,9.549022414440739,-5.0,10
2.357589355094273,9.718115683235416,-5.0,10
1.7364817766693064,9.84807753012208,-5.0,10
1.108381999010111,9.93838464461254,-5.0,10
0.47581915823742404,9.98867339183008,-5.0,10
-0.15865963834808028,9.99874127673875,-5.0,10
-0.7924995685678854,9.968547759519424,-5.0,10
-1.4231483827328502,9.898214418809328,-5.0,10
-2.048066680651905,9.788024462147787,-5.0,10
-2.6647381369003504,9.63842158559942,-5.0,10
-3.2706796331742143,9.450008187146686,-5.0,10
-3.8634512569312847,9.223542941045814,-5.0,10
-4.440666126057741,8.95993774291336,-5.0,10
-4.999999999999998,8.660254037844387,-5.0,10
-5.539200638661103,8.325698546347715,-5.0,10
-6.056096871376665,7.957618405308323,-5.0,10
-6.54860733945285,7.5574957435425825,-5.0,10
-7.014748877063214,7.126941713788627,-5.0,10
-7.4526444967575465,6.667690005162916,-5.0,10
-7.860530947427873,6.181589862206055,-5.0,10
-8.236765814298327,5.670598638627709,-5.0,10
-8.579834132349768,5.136773915734066,-5.0,10
-8.888354486549234,4.582265217274105,-5.0,10
-9.161084574320695,4.00930535406614,-5.0,10
-9.396926207859082,3.4202014332566932,-5.0,10
-9.594929736144973,2.817325568414297,-5.0,10
-9.75429786885407,2.203105327865408,-5.0,10
-9.874388886763942,1.580013959733499,-5.0,10
-9.954719225730846,0.9505604330418288,-5.0,10
-9.99496542383185,0.317279334980681,-5.0,10
-9.99496542383185,-0.31727933498067856,-5.0,10
-9.954719225730846,-0.9505604330418262,-5.0,10
-9.874388886763942,-1.5800139597335008,-5.0,10
-9.75429786885407,-2.203105327865406,-5.0,10
-9.594929736144975,-2.8173255684142937,-5.0,10
-9.396926207859085,-3.4202014332566866,-5.0,10
-9.161084574320697,-4.009305354066134,-5.0,10
-8.888354486549236,-4.582265217274099,-5.0,10
-8.57983413234977,-5.136773915734064,-5.0,10
-8.236765814298328,-5.670598638627706,-5.0,10
-7.860530947427877,-6.1815898622060494,-5.0,10
-7.452644496757548,-6.667690005162915,-5.0,10
-7.014748877063216,-7.126941713788626,-5.0,10
-6.548607339452849,-7.557495743542583,-5.0,10
-6.056096871376666,-7.957618405308321,-5.0,10
-5.539200638661105,-8.325698546347713,-5.0,10
-5.000000000000004,-8.660254037844386,-5.0,10
-4.44066612605774,-8.95993774291336,-5.0,10
-3.863451256931287,-9.223542941045814,-5.0,10
-3.2706796331742187,-9.450008187146683,-5.0,10
-2.664738136900355,-9.638421585599419,-5.0,10
-2.0480666806519054,-9.788024462147787,-5.0,10
-1.4231483827328524,-9.898214418809326,-5.0,10
-0.792499568567888,-9.968547759519423,-5.0,10
-0.1586596383480761,-9.99874127673875,-5.0,10
0.4758191582374238,-9.98867339183008,-5.0,10
1.1083819990101087,-9.93838464461254,-5.0,10
1.7364817766692997,-9.848077530122081,-5.0,10
2.357589355094266,-9.71811568323542,-5.0,10
2.9692037532827493,-9.549022414440739,-5.0,10
3.568862215918717,-9.341478602651067,-5.0,10
4.15415013001886,-9.096319953545185,-5.0,10
4.722710747726821,-8.814533634475824,-5.0,10
5.272254676105024,-8.497254299495143,-5.0,10
5.800569095711979,-8.145759520503358,-5.0,10
6.305526670845221,-7.761464642917572,-5.0,10
6.785094115571316,-7.345917086575337,-5.0,10
7.237340381050695,-6.9007901148211275,-5.0,10
7.660444431189772,-6.427876096865402,-5.0,10
8.052702575310587,-5.929079290546402,-5.0,10
8.412535328311812,-5.406408174555974,-5.0,10
8.738493770697849,-4.861967361004688,-5.0,10
9.02926538286621,-4.297949120891719,-5.0,10
9.283679330160723,-3.7166245566032807,-5.0,10
9.500711177409455,-3.1203344569848706,-5.0,10
9.679487013963563,-2.511479871810794,-5.0,10
9.819286972627065,-1.8925124436041063,-5.0,10
9.919548128307952,-1.2659245357374993,-5.0,10
9.979866764718842,-0.6342391965656541,-5.0,10
10.0,6.432490598706546e-15,-5.0,10
